transaction_id,sender_id,receiver_id,amount,timestamp,is_fraud
tx_105517,acct_PAYROLL1,acct_EMP43,1566.08,2025-02-04 07:34:00,0
tx_105518,acct_13,acct_3725,1224.92,2025-01-03 14:47:00,0
tx_105519,acct_USER595,acct_AMAZON,129.87,2025-02-01 10:47:00,0
tx_105520,acct_USER415,acct_AMAZON,346.68,2025-03-05 15:15:00,0
tx_105521,acct_L30,acct_L72,14732.81,2025-04-20 15:11:00,1
tx_105522,acct_PAYROLL2,acct_EMP43,2753.12,2025-01-06 00:55:00,0
tx_105523,acct_L47,acct_L89,5860.0,2025-04-05 20:54:00,1
tx_105524,acct_PAYROLL3,acct_EMP403,1774.83,2025-05-18 18:53:00,0
tx_105525,acct_PAYROLL3,acct_EMP271,2301.15,2025-03-18 06:51:00,0
tx_105526,acct_2279,acct_MULE5,3098.61,2025-05-03 23:22:00,1
tx_105527,acct_PAYROLL2,acct_EMP259,1418.68,2025-01-26 09:15:00,0
tx_105528,acct_1896,acct_MULE14,5026.22,2025-02-20 09:29:00,1
tx_105529,acct_USER331,acct_AMAZON,217.46,2025-05-15 11:44:00,0
tx_105530,acct_L26,acct_L101,11592.97,2025-05-08 08:06:00,1
tx_105531,acct_1019,acct_6883,1334.99,2025-05-18 02:51:00,0
tx_105532,acct_PAYROLL1,acct_EMP69,2004.79,2025-04-17 08:27:00,0
tx_105533,acct_6631,acct_7229,1453.51,2025-03-04 13:03:00,0
tx_105534,acct_6927,acct_4721,490.63,2025-05-04 11:12:00,0
tx_105535,acct_L35,acct_L118,16843.75,2025-04-24 15:16:00,1
tx_105536,acct_1730,acct_MULE1,5061.76,2025-01-14 09:49:00,1
tx_105537,acct_PAYROLL1,acct_EMP476,2844.08,2025-04-12 07:59:00,0
tx_105538,acct_8772,acct_7636,958.61,2025-03-23 22:56:00,0
tx_105539,acct_USER295,acct_AMAZON,197.45,2025-03-20 01:56:00,0
tx_105540,acct_L10,acct_L94,13524.41,2025-03-30 12:36:00,1
tx_105541,acct_3395,acct_3717,436.04,2025-04-30 20:46:00,0
tx_105542,acct_PAYROLL5,acct_EMP362,2979.3,2025-03-02 06:12:00,0
tx_105543,acct_3448,acct_MULE10,6376.97,2025-01-26 17:10:00,1
tx_105544,acct_3761,acct_MULE12,4257.12,2025-02-11 12:39:00,1
tx_105545,acct_PAYROLL5,acct_EMP494,1110.26,2025-01-08 00:34:00,0
tx_105546,acct_6237,acct_5777,93.63,2025-05-18 04:42:00,0
tx_105547,acct_PAYROLL2,acct_EMP378,2708.6,2025-01-10 04:48:00,0
tx_105548,acct_FR5,acct_FR6,5456.59,2025-01-17 14:28:00,1
tx_105549,acct_PAYROLL2,acct_EMP106,2646.79,2025-02-07 04:41:00,0
tx_105550,acct_L47,acct_L66,12187.67,2025-02-18 16:11:00,1
tx_105551,acct_PAYROLL2,acct_EMP344,2755.47,2025-03-24 10:49:00,0
tx_105552,acct_USER111,acct_AMAZON,283.32,2025-02-13 11:08:00,0
tx_105553,acct_PAYROLL4,acct_EMP61,2472.9,2025-04-10 11:05:00,0
tx_105554,acct_363,acct_6640,442.82,2025-04-28 04:31:00,0
tx_105555,acct_USER175,acct_AMAZON,61.61,2025-01-15 02:06:00,0
tx_105556,acct_USER394,acct_AMAZON,407.85,2025-04-10 11:13:00,0
tx_105557,acct_USER80,acct_AMAZON,396.66,2025-01-24 23:32:00,0
tx_105558,acct_8710,acct_4327,1314.52,2025-04-27 03:30:00,0
tx_105559,acct_USER224,acct_AMAZON,105.57,2025-03-22 11:26:00,0
tx_105560,acct_6374,acct_1552,538.53,2025-04-04 11:07:00,0
tx_105561,acct_FR5,acct_FR6,13693.29,2025-02-13 18:09:00,1
tx_105562,acct_USER429,acct_AMAZON,173.46,2025-04-21 05:15:00,0
tx_105563,acct_USER512,acct_AMAZON,130.0,2025-02-16 20:57:00,0
tx_105564,acct_1763,acct_MULE12,4796.9,2025-02-16 04:29:00,1
tx_105565,acct_USER481,acct_AMAZON,55.95,2025-02-14 14:44:00,0
tx_105566,acct_2703,acct_MULE13,4670.4,2025-03-23 03:00:00,1
tx_105567,acct_USER155,acct_AMAZON,196.82,2025-04-07 09:19:00,0
tx_105568,acct_1722,acct_655,441.74,2025-05-02 09:53:00,0
tx_105569,acct_1801,acct_MULE2,5763.35,2025-02-11 22:04:00,1
tx_105570,acct_FR2,acct_FR3,7170.65,2025-05-11 03:32:00,1
tx_105571,acct_FR5,acct_FR6,7378.64,2025-01-28 07:01:00,1
tx_105572,acct_L18,acct_L55,6530.96,2025-03-25 02:20:00,1
tx_105573,acct_PAYROLL1,acct_EMP344,1556.19,2025-03-12 10:23:00,0
tx_105574,acct_1838,acct_8602,537.83,2025-03-05 23:07:00,0
tx_105575,acct_564,acct_469,391.96,2025-03-25 22:30:00,0
tx_105576,acct_L22,acct_L77,19640.57,2025-04-12 08:14:00,1
tx_105577,acct_4484,acct_3540,1889.7,2025-03-11 16:51:00,0
tx_105578,acct_USER674,acct_AMAZON,367.27,2025-05-04 06:01:00,0
tx_105579,acct_USER480,acct_AMAZON,343.78,2025-02-21 04:14:00,0
tx_105580,acct_1179,acct_MULE1,4702.77,2025-04-19 11:38:00,1
tx_105581,acct_FR3,acct_FR4,7694.03,2025-04-22 21:14:00,1
tx_105582,acct_275,acct_762,911.88,2025-04-05 21:11:00,0
tx_105583,acct_USER319,acct_AMAZON,168.62,2025-04-30 13:07:00,0
tx_105584,acct_L47,acct_L76,14185.27,2025-04-03 14:33:00,1
tx_105585,acct_PAYROLL5,acct_EMP183,536.32,2025-02-19 23:04:00,0
tx_105586,acct_L38,acct_L92,14747.46,2025-03-30 02:49:00,1
tx_105587,acct_3024,acct_MULE14,6973.79,2025-01-20 08:56:00,1
tx_105588,acct_3268,acct_MULE6,8314.97,2025-03-22 12:04:00,1
tx_105589,acct_FR3,acct_FR4,10014.85,2025-04-21 13:38:00,1
tx_105590,acct_FR7,acct_FR1,3868.1,2025-03-09 05:34:00,1
tx_105591,acct_L40,acct_L101,15730.8,2025-01-19 11:27:00,1
tx_105592,acct_USER179,acct_AMAZON,160.5,2025-05-13 21:38:00,0
tx_105593,acct_PAYROLL5,acct_EMP156,1632.07,2025-02-18 12:46:00,0
tx_105594,acct_PAYROLL4,acct_EMP402,825.47,2025-01-21 02:18:00,0
tx_105595,acct_USER327,acct_AMAZON,243.5,2025-02-17 05:00:00,0
tx_105596,acct_6163,acct_4956,1149.67,2025-04-22 00:11:00,0
tx_105597,acct_USER505,acct_AMAZON,347.62,2025-03-03 20:02:00,0
tx_105598,acct_6014,acct_7923,65.17,2025-02-06 19:31:00,0
tx_105599,acct_43,acct_5771,1961.77,2025-03-14 02:37:00,0
tx_105600,acct_USER635,acct_AMAZON,366.45,2025-04-05 06:08:00,0
tx_105601,acct_L19,acct_L116,11487.53,2025-03-14 00:56:00,1
tx_105602,acct_8244,acct_2942,723.48,2025-01-01 21:12:00,0
tx_105603,acct_PAYROLL5,acct_EMP109,1389.17,2025-03-30 16:22:00,0
tx_105604,acct_PAYROLL5,acct_EMP210,1780.74,2025-02-22 04:19:00,0
tx_105605,acct_L30,acct_L81,8003.09,2025-03-16 06:02:00,1
tx_105606,acct_FR3,acct_FR4,9993.74,2025-01-10 21:41:00,1
tx_105607,acct_L30,acct_L61,12956.45,2025-04-13 14:40:00,1
tx_105608,acct_2468,acct_MULE5,8272.42,2025-01-29 14:17:00,1
tx_105609,acct_1306,acct_MULE4,5163.73,2025-01-24 09:20:00,1
tx_105610,acct_PAYROLL3,acct_EMP294,1316.3,2025-05-08 08:09:00,0
tx_105611,acct_L44,acct_L76,8944.49,2025-02-20 08:32:00,1
tx_105612,acct_L6,acct_L113,15295.84,2025-01-10 22:14:00,1
tx_105613,acct_FR7,acct_FR1,3491.69,2025-03-15 13:49:00,1
tx_105614,acct_PAYROLL1,acct_EMP434,2722.48,2025-04-02 01:25:00,0
tx_105615,acct_FR1,acct_FR2,7626.69,2025-04-02 22:55:00,1
tx_105616,acct_L27,acct_L73,16071.07,2025-04-12 12:14:00,1
tx_105617,acct_PAYROLL1,acct_EMP154,2501.59,2025-03-04 15:10:00,0
tx_105618,acct_1266,acct_MULE8,2772.81,2025-04-01 12:05:00,1
tx_105619,acct_PAYROLL4,acct_EMP406,2753.27,2025-02-05 13:34:00,0
tx_105620,acct_FR5,acct_FR6,6726.83,2025-04-15 18:19:00,1
tx_105621,acct_USER36,acct_AMAZON,379.67,2025-01-31 10:19:00,0
tx_105622,acct_1239,acct_6297,1900.53,2025-04-30 05:36:00,0
tx_105623,acct_PAYROLL1,acct_EMP229,2370.72,2025-01-21 14:41:00,0
tx_105624,acct_1726,acct_3200,1949.96,2025-03-24 21:49:00,0
tx_105625,acct_1190,acct_MULE8,5420.51,2025-02-11 03:51:00,1
tx_105626,acct_PAYROLL1,acct_EMP279,1220.41,2025-05-16 10:43:00,0
tx_105627,acct_6842,acct_5114,286.93,2025-03-29 01:26:00,0
tx_105628,acct_USER726,acct_AMAZON,451.03,2025-04-01 12:05:00,0
tx_105629,acct_2794,acct_MULE4,4981.36,2025-02-05 02:37:00,1
tx_105630,acct_USER319,acct_AMAZON,385.0,2025-03-23 06:49:00,0
tx_105631,acct_FR3,acct_FR4,3318.18,2025-04-25 20:16:00,1
tx_105632,acct_USER557,acct_AMAZON,159.3,2025-02-01 12:54:00,0
tx_105633,acct_FR7,acct_FR1,7020.48,2025-01-28 14:12:00,1
tx_105634,acct_PAYROLL4,acct_EMP186,1705.43,2025-03-20 16:45:00,0
tx_105635,acct_L49,acct_L77,14468.48,2025-02-07 02:52:00,1
tx_105636,acct_PAYROLL3,acct_EMP142,994.34,2025-01-07 16:48:00,0
tx_105637,acct_8559,acct_1546,966.62,2025-04-05 16:22:00,0
tx_105638,acct_PAYROLL1,acct_EMP439,2386.96,2025-02-09 12:51:00,0
tx_105639,acct_PAYROLL3,acct_EMP144,1262.51,2025-02-17 09:26:00,0
tx_105640,acct_PAYROLL4,acct_EMP423,2154.15,2025-04-04 07:00:00,0
tx_105641,acct_7669,acct_670,93.86,2025-04-04 16:35:00,0
tx_105642,acct_3686,acct_4810,232.66,2025-01-12 09:02:00,0
tx_105643,acct_5711,acct_3964,1086.48,2025-01-09 20:10:00,0
tx_105644,acct_USER520,acct_AMAZON,456.35,2025-05-13 21:30:00,0
tx_105645,acct_PAYROLL2,acct_EMP467,2230.43,2025-01-21 09:13:00,0
tx_105646,acct_L38,acct_L96,9683.94,2025-03-27 19:01:00,1
tx_105647,acct_3860,acct_MULE2,3315.87,2025-03-09 09:15:00,1
tx_105648,acct_PAYROLL5,acct_EMP238,1270.85,2025-04-08 02:22:00,0
tx_105649,acct_L10,acct_L75,7305.3,2025-05-09 22:05:00,1
tx_105650,acct_USER369,acct_AMAZON,86.84,2025-01-29 23:54:00,0
tx_105651,acct_L39,acct_L77,14141.25,2025-02-23 01:24:00,1
tx_105652,acct_USER611,acct_AMAZON,313.8,2025-02-22 03:47:00,0
tx_105653,acct_2831,acct_3038,1873.62,2025-02-16 16:56:00,0
tx_105654,acct_L46,acct_L77,11282.45,2025-01-01 16:18:00,1
tx_105655,acct_FR6,acct_FR7,10264.29,2025-03-04 05:34:00,1
tx_105656,acct_3673,acct_MULE14,7182.2,2025-01-01 01:25:00,1
tx_105657,acct_USER236,acct_AMAZON,341.58,2025-03-30 04:52:00,0
tx_105658,acct_L38,acct_L112,7079.92,2025-04-30 21:53:00,1
tx_105659,acct_USER587,acct_AMAZON,280.65,2025-04-03 08:42:00,0
tx_105660,acct_3593,acct_2634,1538.14,2025-02-14 10:10:00,0
tx_105661,acct_2921,acct_8558,688.11,2025-01-19 01:19:00,0
tx_105662,acct_PAYROLL1,acct_EMP180,708.86,2025-03-15 03:05:00,0
tx_105663,acct_3648,acct_MULE3,7736.58,2025-04-30 18:01:00,1
tx_105664,acct_PAYROLL2,acct_EMP293,2355.25,2025-01-01 04:45:00,0
tx_105665,acct_L30,acct_L63,10256.73,2025-01-05 18:29:00,1
tx_105666,acct_FR3,acct_FR4,8024.51,2025-01-12 23:04:00,1
tx_105667,acct_PAYROLL1,acct_EMP217,736.52,2025-04-24 16:33:00,0
tx_105668,acct_1376,acct_1763,954.2,2025-01-10 17:22:00,0
tx_105669,acct_USER761,acct_AMAZON,211.4,2025-02-17 12:24:00,0
tx_105670,acct_USER675,acct_AMAZON,387.6,2025-01-26 22:54:00,0
tx_105671,acct_3634,acct_MULE1,3881.46,2025-03-02 13:30:00,1
tx_105672,acct_3294,acct_8172,725.93,2025-03-21 12:08:00,0
tx_105673,acct_FR2,acct_FR3,7743.77,2025-04-20 14:16:00,1
tx_105674,acct_USER752,acct_AMAZON,91.56,2025-03-30 11:25:00,0
tx_105675,acct_L37,acct_L65,19081.78,2025-02-19 12:52:00,1
tx_105676,acct_PAYROLL4,acct_EMP287,619.16,2025-04-24 15:37:00,0
tx_105677,acct_USER457,acct_AMAZON,361.32,2025-03-19 09:44:00,0
tx_105678,acct_FR1,acct_FR2,10652.45,2025-03-18 12:25:00,1
tx_105679,acct_1605,acct_MULE1,8676.08,2025-01-01 18:39:00,1
tx_105680,acct_3155,acct_MULE14,2712.3,2025-05-07 21:16:00,1
tx_105681,acct_7597,acct_5546,1599.27,2025-02-18 03:33:00,0
tx_105682,acct_8000,acct_8906,1248.82,2025-01-10 22:40:00,0
tx_105683,acct_PAYROLL4,acct_EMP269,2118.94,2025-02-10 05:02:00,0
tx_105684,acct_L47,acct_L77,6397.98,2025-02-07 04:35:00,1
tx_105685,acct_PAYROLL2,acct_EMP342,1108.5,2025-03-03 21:30:00,0
tx_105686,acct_1590,acct_MULE7,8250.27,2025-02-17 02:46:00,1
tx_105687,acct_5641,acct_1660,1906.96,2025-04-24 18:06:00,0
tx_105688,acct_L24,acct_L101,6492.16,2025-02-14 19:05:00,1
tx_105689,acct_PAYROLL1,acct_EMP228,2451.06,2025-01-18 05:50:00,0
tx_105690,acct_USER244,acct_AMAZON,72.07,2025-02-17 02:36:00,0
tx_105691,acct_2852,acct_MULE11,5877.04,2025-04-13 21:19:00,1
tx_105692,acct_5772,acct_4204,1867.19,2025-03-30 04:57:00,0
tx_105693,acct_USER336,acct_AMAZON,208.35,2025-04-22 23:33:00,0
tx_105694,acct_3208,acct_MULE14,2545.33,2025-03-31 05:54:00,1
tx_105695,acct_USER736,acct_AMAZON,130.92,2025-02-11 08:45:00,0
tx_105696,acct_USER423,acct_AMAZON,163.22,2025-03-21 18:24:00,0
tx_105697,acct_1625,acct_MULE1,5885.63,2025-04-25 16:08:00,1
tx_105698,acct_PAYROLL3,acct_EMP140,2477.47,2025-03-21 15:37:00,0
tx_105699,acct_PAYROLL4,acct_EMP476,560.86,2025-01-03 20:20:00,0
tx_105700,acct_5571,acct_4395,1142.99,2025-02-21 01:51:00,0
tx_105701,acct_USER110,acct_AMAZON,227.73,2025-02-20 10:54:00,0
tx_105702,acct_1028,acct_MULE8,8646.99,2025-01-17 01:42:00,1
tx_105703,acct_FR3,acct_FR4,13258.71,2025-04-23 10:02:00,1
tx_105704,acct_PAYROLL4,acct_EMP369,2392.46,2025-02-18 08:28:00,0
tx_105705,acct_6306,acct_3216,1996.7,2025-05-19 07:16:00,0
tx_105706,acct_5243,acct_8015,966.53,2025-02-27 01:55:00,0
tx_105707,acct_L37,acct_L78,16696.36,2025-05-04 21:10:00,1
tx_105708,acct_2409,acct_MULE8,6402.79,2025-03-07 13:16:00,1
tx_105709,acct_7888,acct_1781,137.05,2025-01-03 18:32:00,0
tx_105710,acct_PAYROLL1,acct_EMP126,1399.74,2025-02-13 03:05:00,0
tx_105711,acct_USER623,acct_AMAZON,58.75,2025-01-02 01:36:00,0
tx_105712,acct_FR7,acct_FR1,10898.28,2025-01-19 10:40:00,1
tx_105713,acct_1031,acct_MULE5,5929.47,2025-03-08 19:21:00,1
tx_105714,acct_1935,acct_8695,1177.97,2025-04-09 05:08:00,0
tx_105715,acct_PAYROLL4,acct_EMP342,1786.15,2025-04-01 10:31:00,0
tx_105716,acct_PAYROLL2,acct_EMP56,1300.07,2025-05-10 12:01:00,0
tx_105717,acct_1823,acct_8600,1059.69,2025-02-28 03:31:00,0
tx_105718,acct_PAYROLL4,acct_EMP421,1566.85,2025-01-18 06:21:00,0
tx_105719,acct_USER741,acct_AMAZON,88.3,2025-04-11 16:50:00,0
tx_105720,acct_8098,acct_6899,967.77,2025-05-13 01:29:00,0
tx_105721,acct_USER118,acct_AMAZON,186.44,2025-01-10 21:08:00,0
tx_105722,acct_USER128,acct_AMAZON,314.23,2025-04-13 15:56:00,0
tx_105723,acct_FR7,acct_FR1,5017.6,2025-03-23 18:58:00,1
tx_105724,acct_FR5,acct_FR6,8599.8,2025-02-03 22:22:00,1
tx_105725,acct_3010,acct_MULE13,5437.22,2025-02-20 08:15:00,1
tx_105726,acct_PAYROLL2,acct_EMP420,841.96,2025-04-10 20:53:00,0
tx_105727,acct_4408,acct_88,323.13,2025-02-26 21:03:00,0
tx_105728,acct_4189,acct_4397,492.8,2025-03-05 17:03:00,0
tx_105729,acct_USER120,acct_AMAZON,282.63,2025-03-27 17:46:00,0
tx_105730,acct_6416,acct_1953,315.17,2025-04-29 06:35:00,0
tx_105731,acct_8549,acct_2792,974.4,2025-02-11 01:57:00,0
tx_105732,acct_5425,acct_3753,1857.51,2025-03-01 23:42:00,0
tx_105733,acct_USER390,acct_AMAZON,129.54,2025-04-18 21:38:00,0
tx_105734,acct_170,acct_2606,1808.53,2025-04-10 17:18:00,0
tx_105735,acct_4735,acct_1900,918.23,2025-01-14 12:48:00,0
tx_105736,acct_2931,acct_2795,1217.73,2025-02-25 09:34:00,0
tx_105737,acct_L4,acct_L61,6979.83,2025-04-16 11:52:00,1
tx_105738,acct_5161,acct_5548,1051.44,2025-01-03 22:57:00,0
tx_105739,acct_USER575,acct_AMAZON,251.04,2025-01-01 16:32:00,0
tx_105740,acct_USER658,acct_AMAZON,258.4,2025-04-19 10:17:00,0
tx_105741,acct_USER421,acct_AMAZON,363.71,2025-04-20 02:44:00,0
tx_105742,acct_USER557,acct_AMAZON,444.72,2025-04-30 00:04:00,0
tx_105743,acct_PAYROLL2,acct_EMP482,2628.45,2025-01-25 12:03:00,0
tx_105744,acct_3918,acct_MULE13,8227.45,2025-02-03 08:27:00,1
tx_105745,acct_FR3,acct_FR4,8456.23,2025-04-25 00:37:00,1
tx_105746,acct_USER111,acct_AMAZON,99.9,2025-04-20 11:57:00,0
tx_105747,acct_PAYROLL5,acct_EMP342,2461.27,2025-01-28 04:35:00,0
tx_105748,acct_2834,acct_MULE8,6967.99,2025-02-21 14:51:00,1
tx_105749,acct_USER406,acct_AMAZON,270.75,2025-01-19 19:28:00,0
tx_105750,acct_FR1,acct_FR2,6843.43,2025-03-24 03:24:00,1
tx_105751,acct_FR7,acct_FR1,12304.41,2025-03-27 19:33:00,1
tx_105752,acct_USER608,acct_AMAZON,281.66,2025-01-01 00:46:00,0
tx_105753,acct_L5,acct_L80,9485.16,2025-02-11 18:50:00,1
tx_105754,acct_142,acct_8567,1482.78,2025-01-09 20:15:00,0
tx_105755,acct_5869,acct_7007,77.48,2025-03-28 04:05:00,0
tx_105756,acct_3136,acct_2105,314.22,2025-03-09 04:41:00,0
tx_105757,acct_PAYROLL4,acct_EMP437,1933.66,2025-03-01 09:17:00,0
tx_105758,acct_PAYROLL3,acct_EMP108,1068.51,2025-05-10 09:46:00,0
tx_105759,acct_PAYROLL2,acct_EMP342,513.37,2025-04-03 21:41:00,0
tx_105760,acct_FR5,acct_FR6,11325.85,2025-05-10 03:06:00,1
tx_105761,acct_FR5,acct_FR6,5481.61,2025-01-07 01:32:00,1
tx_105762,acct_PAYROLL2,acct_EMP243,2979.5,2025-01-02 19:17:00,0
tx_105763,acct_USER198,acct_AMAZON,257.86,2025-03-16 02:40:00,0
tx_105764,acct_FR3,acct_FR4,7701.7,2025-01-27 15:30:00,1
tx_105765,acct_PAYROLL1,acct_EMP11,1686.85,2025-01-10 20:36:00,0
tx_105766,acct_USER694,acct_AMAZON,258.29,2025-01-19 08:07:00,0
tx_105767,acct_FR4,acct_FR5,6709.24,2025-04-02 01:23:00,1
tx_105768,acct_FR7,acct_FR1,3810.07,2025-03-21 12:12:00,1
tx_105769,acct_1131,acct_MULE1,8732.94,2025-02-10 08:17:00,1
tx_105770,acct_PAYROLL4,acct_EMP227,2279.26,2025-03-01 00:31:00,0
tx_105771,acct_USER425,acct_AMAZON,158.42,2025-03-18 11:12:00,0
tx_105772,acct_5999,acct_2435,488.91,2025-05-05 07:28:00,0
tx_105773,acct_2451,acct_MULE12,3859.21,2025-01-26 00:46:00,1
tx_105774,acct_190,acct_5481,1232.35,2025-03-28 20:03:00,0
tx_105775,acct_L19,acct_L95,9839.33,2025-02-23 17:37:00,1
tx_105776,acct_1119,acct_MULE2,7652.16,2025-05-16 13:45:00,1
tx_105777,acct_FR4,acct_FR5,13044.73,2025-01-08 01:24:00,1
tx_105778,acct_PAYROLL3,acct_EMP297,1303.64,2025-05-10 05:40:00,0
tx_105779,acct_PAYROLL4,acct_EMP345,2514.87,2025-04-26 09:01:00,0
tx_105780,acct_PAYROLL5,acct_EMP222,929.71,2025-04-16 16:04:00,0
tx_105781,acct_5916,acct_8441,1549.81,2025-03-10 09:39:00,0
tx_105782,acct_USER302,acct_AMAZON,364.16,2025-04-05 12:42:00,0
tx_105783,acct_PAYROLL1,acct_EMP317,2789.84,2025-02-15 01:56:00,0
tx_105784,acct_PAYROLL5,acct_EMP299,1172.02,2025-02-07 02:17:00,0
tx_105785,acct_2378,acct_5379,1684.43,2025-05-13 08:35:00,0
tx_105786,acct_3269,acct_3256,587.72,2025-02-22 03:10:00,0
tx_105787,acct_2094,acct_MULE1,2279.87,2025-03-17 10:45:00,1
tx_105788,acct_3726,acct_191,1421.33,2025-04-18 03:50:00,0
tx_105789,acct_FR5,acct_FR6,9426.92,2025-02-26 16:02:00,1
tx_105790,acct_PAYROLL2,acct_EMP386,618.66,2025-01-01 01:33:00,0
tx_105791,acct_993,acct_6270,242.65,2025-04-27 18:47:00,0
tx_105792,acct_2196,acct_MULE2,2859.85,2025-05-06 19:34:00,1
tx_105793,acct_USER98,acct_AMAZON,189.07,2025-02-05 04:34:00,0
tx_105794,acct_3724,acct_6375,1424.26,2025-03-24 16:30:00,0
tx_105795,acct_5831,acct_8323,1208.12,2025-03-18 18:26:00,0
tx_105796,acct_2871,acct_6906,1444.17,2025-05-12 13:17:00,0
tx_105797,acct_FR2,acct_FR3,13233.04,2025-02-20 09:44:00,1
tx_105798,acct_PAYROLL2,acct_EMP121,575.24,2025-03-17 23:03:00,0
tx_105799,acct_PAYROLL1,acct_EMP382,2578.41,2025-03-24 17:32:00,0
tx_105800,acct_USER294,acct_AMAZON,261.06,2025-03-07 18:11:00,0
tx_105801,acct_USER732,acct_AMAZON,58.63,2025-03-03 09:14:00,0
tx_105802,acct_USER395,acct_AMAZON,407.08,2025-01-15 01:24:00,0
tx_105803,acct_USER582,acct_AMAZON,355.45,2025-01-30 17:02:00,0
tx_105804,acct_PAYROLL2,acct_EMP95,2506.84,2025-02-21 19:55:00,0
tx_105805,acct_8018,acct_892,702.24,2025-01-25 10:13:00,0
tx_105806,acct_PAYROLL2,acct_EMP156,2894.77,2025-05-12 16:00:00,0
tx_105807,acct_215,acct_5447,1972.24,2025-03-30 22:02:00,0
tx_105808,acct_USER611,acct_AMAZON,118.04,2025-03-18 12:22:00,0
tx_105809,acct_6009,acct_7924,1944.72,2025-05-18 21:54:00,0
tx_105810,acct_2619,acct_8512,1511.71,2025-03-28 06:13:00,0
tx_105811,acct_USER360,acct_AMAZON,440.53,2025-01-26 02:26:00,0
tx_105812,acct_2599,acct_MULE1,3671.85,2025-04-29 22:18:00,1
tx_105813,acct_PAYROLL1,acct_EMP264,1383.96,2025-04-30 09:09:00,0
tx_105814,acct_FR6,acct_FR7,5364.63,2025-02-15 14:30:00,1
tx_105815,acct_PAYROLL5,acct_EMP91,1865.0,2025-01-07 05:38:00,0
tx_105816,acct_2303,acct_3472,1329.97,2025-02-05 18:30:00,0
tx_105817,acct_PAYROLL3,acct_EMP196,663.61,2025-02-18 21:43:00,0
tx_105818,acct_3936,acct_MULE14,6612.64,2025-04-27 08:53:00,1
tx_105819,acct_7556,acct_3637,411.36,2025-05-06 19:46:00,0
tx_105820,acct_USER329,acct_AMAZON,108.47,2025-01-05 23:31:00,0
tx_105821,acct_USER673,acct_AMAZON,119.02,2025-02-22 20:23:00,0
tx_105822,acct_USER224,acct_AMAZON,73.23,2025-04-02 07:43:00,0
tx_105823,acct_L21,acct_L82,14664.85,2025-05-06 08:08:00,1
tx_105824,acct_L49,acct_L75,17631.7,2025-04-30 22:38:00,1
tx_105825,acct_3727,acct_1378,17.83,2025-04-12 03:27:00,0
tx_105826,acct_3233,acct_MULE13,3887.07,2025-04-20 09:37:00,1
tx_105827,acct_PAYROLL2,acct_EMP285,2558.8,2025-05-01 14:49:00,0
tx_105828,acct_USER535,acct_AMAZON,495.98,2025-04-01 09:04:00,0
tx_105829,acct_FR5,acct_FR6,9050.09,2025-04-09 18:34:00,1
tx_105830,acct_USER708,acct_AMAZON,255.54,2025-03-10 20:42:00,0
tx_105831,acct_PAYROLL5,acct_EMP428,1851.59,2025-04-16 13:21:00,0
tx_105832,acct_PAYROLL4,acct_EMP388,2480.82,2025-02-02 10:19:00,0
tx_105833,acct_1508,acct_MULE9,6727.18,2025-01-26 11:30:00,1
tx_105834,acct_PAYROLL5,acct_EMP480,2949.81,2025-04-08 16:32:00,0
tx_105835,acct_5440,acct_4949,439.47,2025-04-13 12:28:00,0
tx_105836,acct_1903,acct_MULE7,8280.35,2025-04-18 13:57:00,1
tx_105837,acct_3223,acct_MULE9,6232.02,2025-02-13 10:26:00,1
tx_105838,acct_L6,acct_L51,5869.03,2025-01-05 21:15:00,1
tx_105839,acct_PAYROLL1,acct_EMP134,874.71,2025-04-01 11:16:00,0
tx_105840,acct_1779,acct_2844,1246.92,2025-03-21 12:09:00,0
tx_105841,acct_PAYROLL2,acct_EMP107,1823.56,2025-05-06 01:24:00,0
tx_105842,acct_1410,acct_5959,723.41,2025-05-18 03:14:00,0
tx_105843,acct_L4,acct_L96,7502.83,2025-01-18 06:30:00,1
tx_105844,acct_7479,acct_3203,1161.79,2025-01-25 18:47:00,0
tx_105845,acct_PAYROLL5,acct_EMP201,1933.71,2025-01-31 05:14:00,0
tx_105846,acct_7495,acct_6862,496.7,2025-01-09 17:00:00,0
tx_105847,acct_3639,acct_MULE8,3981.33,2025-01-29 01:11:00,1
tx_105848,acct_PAYROLL2,acct_EMP94,1021.92,2025-02-18 11:13:00,0
tx_105849,acct_PAYROLL4,acct_EMP426,2314.55,2025-01-02 14:35:00,0
tx_105850,acct_2657,acct_MULE9,3322.9,2025-01-26 10:09:00,1
tx_105851,acct_PAYROLL5,acct_EMP457,1137.39,2025-05-16 08:28:00,0
tx_105852,acct_1026,acct_MULE7,4286.95,2025-01-17 00:49:00,1
tx_105853,acct_USER89,acct_AMAZON,182.1,2025-03-02 04:09:00,0
tx_105854,acct_2959,acct_MULE5,6706.56,2025-05-13 04:57:00,1
tx_105855,acct_4847,acct_2439,1129.1,2025-03-06 02:24:00,0
tx_105856,acct_L5,acct_L110,5652.33,2025-03-27 22:43:00,1
tx_105857,acct_3122,acct_3670,856.2,2025-03-20 00:41:00,0
tx_105858,acct_3710,acct_MULE3,5238.06,2025-05-13 21:15:00,1
tx_105859,acct_2211,acct_MULE10,7429.69,2025-05-02 12:41:00,1
tx_105860,acct_3806,acct_MULE6,3399.51,2025-02-28 23:53:00,1
tx_105861,acct_FR4,acct_FR5,9385.26,2025-02-11 22:43:00,1
