transaction_id,sender_id,receiver_id,amount,timestamp
tx_4721,acct_cycle_3,acct_cycle_4,8746.17,2025-01-25 16:30:00
tx_4722,acct_user_44,acct_mule_master,8540.41,2025-01-26 20:30:00
tx_4723,acct_user_1824,acct_subscription,49.89,2025-03-07 01:20:00
tx_4724,acct_shell_8,acct_shell_9,16912.21,2025-02-10 07:36:00
tx_4725,acct_user_338,acct_mule_master,1624.42,2025-02-02 21:04:00
tx_4726,acct_user_2717,acct_mule_master,8736.6,2025-02-24 12:16:00
tx_4727,acct_user_1900,acct_subscription,22.33,2025-05-02 13:30:00
tx_4728,acct_shell_9,acct_shell_10,6453.9,2025-01-02 17:54:00
tx_4729,acct_shell_7,acct_shell_8,17823.59,2025-05-19 15:14:00
tx_4730,acct_5197,acct_421,1359.91,2025-05-05 23:09:00
tx_4731,acct_user_1884,acct_mule_master,6496.31,2025-02-12 17:18:00
tx_4732,acct_6923,acct_4572,318.34,2025-03-29 20:27:00
tx_4733,acct_user_2836,acct_mule_master,7253.47,2025-04-29 02:58:00
tx_4734,acct_mule_master,acct_out_163,2659.73,2025-03-18 07:33:00
tx_4735,acct_cycle_3,acct_cycle_4,15658.75,2025-03-10 12:14:00
tx_4736,acct_4348,acct_8665,409.1,2025-03-08 15:49:00
tx_4737,acct_customer_2529,acct_big_merchant,208.5,2025-01-23 13:54:00
tx_4738,acct_user_644,acct_subscription,34.69,2025-02-21 15:06:00
tx_4739,acct_2304,acct_5677,548.43,2025-01-08 23:24:00
tx_4740,acct_cycle_4,acct_cycle_5,11735.93,2025-03-01 07:50:00
tx_4741,acct_user_2408,acct_mule_master,5305.49,2025-02-09 08:23:00
tx_4742,acct_mule_master,acct_out_119,8095.04,2025-01-11 20:51:00
tx_4743,acct_cycle_4,acct_cycle_5,18847.75,2025-01-11 16:03:00
tx_4744,acct_payroll_corp,acct_employee_537,1133.44,2025-01-13 18:31:00
tx_4745,acct_user_965,acct_subscription,39.33,2025-04-09 21:30:00
tx_4746,acct_payroll_corp,acct_employee_536,2382.77,2025-04-15 18:53:00
tx_4747,acct_customer_2086,acct_big_merchant,509.14,2025-04-25 18:49:00
tx_4748,acct_cycle_5,acct_cycle_1,15855.73,2025-04-15 14:42:00
tx_4749,acct_user_2384,acct_mule_master,5684.96,2025-05-16 07:26:00
tx_4750,acct_payroll_corp,acct_employee_1180,1242.56,2025-01-14 22:12:00
tx_4751,acct_cycle_2,acct_cycle_3,10476.77,2025-05-12 06:26:00
tx_4752,acct_mule_master,acct_out_86,8355.81,2025-01-22 08:30:00
tx_4753,acct_payroll_corp,acct_employee_249,2484.42,2025-05-16 17:07:00
tx_4754,acct_customer_1647,acct_big_merchant,541.08,2025-02-17 03:15:00
tx_4755,acct_mule_master,acct_out_25,9271.63,2025-02-02 00:58:00
tx_4756,acct_payroll_corp,acct_employee_749,2849.52,2025-04-24 15:38:00
tx_4757,acct_payroll_corp,acct_employee_24,3275.16,2025-01-19 09:06:00
tx_4758,acct_user_167,acct_mule_master,2356.62,2025-03-06 12:54:00
tx_4759,acct_shell_7,acct_shell_8,17809.4,2025-03-28 04:18:00
tx_4760,acct_payroll_corp,acct_employee_466,2134.48,2025-04-21 13:11:00
tx_4761,acct_user_375,acct_subscription,36.7,2025-03-06 12:25:00
tx_4762,acct_customer_3213,acct_big_merchant,550.27,2025-03-10 21:39:00
tx_4763,acct_user_2986,acct_mule_master,7967.06,2025-03-17 11:08:00
tx_4764,acct_shell_7,acct_shell_8,5904.08,2025-05-01 03:45:00
tx_4765,acct_customer_2972,acct_big_merchant,170.34,2025-01-03 04:13:00
tx_4766,acct_user_1871,acct_mule_master,4316.48,2025-02-16 23:05:00
tx_4767,acct_payroll_corp,acct_employee_354,1684.38,2025-02-24 01:51:00
tx_4768,acct_user_1502,acct_mule_master,6594.39,2025-01-13 13:31:00
tx_4769,acct_user_2222,acct_mule_master,7639.42,2025-02-09 06:48:00
tx_4770,acct_1945,acct_595,1157.47,2025-01-09 05:45:00
tx_4771,acct_payroll_corp,acct_employee_697,1397.87,2025-04-17 17:52:00
tx_4772,acct_user_1526,acct_subscription,17.34,2025-02-02 04:40:00
tx_4773,acct_cycle_5,acct_cycle_1,9447.78,2025-03-31 05:20:00
tx_4774,acct_cycle_3,acct_cycle_4,7167.71,2025-01-09 04:44:00
tx_4775,acct_user_2038,acct_mule_master,7191.1,2025-02-12 19:31:00
tx_4776,acct_cycle_2,acct_cycle_3,16030.67,2025-01-28 15:11:00
tx_4777,acct_customer_3439,acct_big_merchant,149.42,2025-04-27 06:25:00
tx_4778,acct_shell_3,acct_shell_4,24171.39,2025-03-10 12:19:00
tx_4779,acct_payroll_corp,acct_employee_260,2463.05,2025-03-20 22:21:00
tx_4780,acct_payroll_corp,acct_employee_773,2868.58,2025-01-21 11:29:00
tx_4781,acct_cycle_4,acct_cycle_5,18421.89,2025-04-16 11:26:00
tx_4782,acct_customer_633,acct_big_merchant,294.92,2025-01-06 05:30:00
tx_4783,acct_user_696,acct_mule_master,8708.02,2025-04-01 06:22:00
tx_4784,acct_user_506,acct_subscription,27.95,2025-05-19 01:53:00
tx_4785,acct_2241,acct_2204,417.76,2025-02-14 19:57:00
tx_4786,acct_cycle_1,acct_cycle_2,8756.87,2025-01-08 13:10:00
tx_4787,acct_shell_8,acct_shell_9,11029.35,2025-05-17 14:29:00
tx_4788,acct_user_668,acct_mule_master,1771.52,2025-04-14 10:09:00
tx_4789,acct_user_644,acct_subscription,47.27,2025-01-21 20:19:00
tx_4790,acct_payroll_corp,acct_employee_1043,3573.3,2025-01-10 10:01:00
tx_4791,acct_shell_1,acct_shell_2,15108.69,2025-01-04 19:59:00
tx_4792,acct_payroll_corp,acct_employee_1104,2050.21,2025-03-02 08:26:00
tx_4793,acct_user_2365,acct_mule_master,4052.33,2025-02-25 20:26:00
tx_4794,acct_1412,acct_3071,2056.4,2025-03-02 10:55:00
tx_4795,acct_customer_3190,acct_big_merchant,268.09,2025-02-13 12:16:00
tx_4796,acct_payroll_corp,acct_employee_1029,1811.2,2025-04-01 22:15:00
tx_4797,acct_user_1580,acct_subscription,13.81,2025-03-13 01:06:00
tx_4798,acct_customer_2888,acct_big_merchant,205.26,2025-05-04 00:36:00
tx_4799,acct_user_22,acct_subscription,48.21,2025-04-03 15:13:00
tx_4800,acct_cycle_2,acct_cycle_3,12904.2,2025-01-16 11:47:00
tx_4801,acct_customer_1760,acct_big_merchant,503.17,2025-05-04 07:27:00
tx_4802,acct_user_287,acct_mule_master,3816.39,2025-01-04 21:43:00
tx_4803,acct_user_2800,acct_mule_master,8107.77,2025-03-06 09:02:00
tx_4804,acct_cycle_5,acct_cycle_1,13978.49,2025-03-27 22:20:00
tx_4805,acct_customer_3576,acct_big_merchant,284.96,2025-03-06 01:56:00
tx_4806,acct_payroll_corp,acct_employee_674,3244.05,2025-02-11 13:20:00
tx_4807,acct_customer_924,acct_big_merchant,96.85,2025-02-05 22:20:00
tx_4808,acct_cycle_1,acct_cycle_2,18541.11,2025-05-12 17:07:00
tx_4809,acct_payroll_corp,acct_employee_1010,2467.29,2025-01-25 12:06:00
tx_4810,acct_cycle_1,acct_cycle_2,11057.59,2025-02-24 13:59:00
tx_4811,acct_cycle_3,acct_cycle_4,15243.74,2025-02-18 20:24:00
tx_4812,acct_cycle_1,acct_cycle_2,10170.22,2025-02-19 03:49:00
tx_4813,acct_cycle_5,acct_cycle_1,8880.47,2025-03-11 23:31:00
tx_4814,acct_shell_9,acct_shell_10,21347.46,2025-03-03 14:44:00
tx_4815,acct_payroll_corp,acct_employee_466,2085.85,2025-02-28 14:59:00
tx_4816,acct_shell_1,acct_shell_2,9087.84,2025-01-09 21:38:00
tx_4817,acct_mule_master,acct_out_74,4516.67,2025-02-14 04:38:00
tx_4818,acct_payroll_corp,acct_employee_790,1560.98,2025-05-01 07:56:00
tx_4819,acct_cycle_5,acct_cycle_1,5626.76,2025-04-09 05:37:00
tx_4820,acct_user_546,acct_mule_master,1848.47,2025-01-04 23:46:00
tx_4821,acct_shell_6,acct_shell_7,6652.3,2025-02-22 00:22:00
tx_4822,acct_cycle_2,acct_cycle_3,13387.58,2025-05-16 23:21:00
tx_4823,acct_shell_4,acct_shell_5,23749.36,2025-03-31 07:20:00
tx_4824,acct_803,acct_8416,1056.0,2025-03-13 13:17:00
tx_4825,acct_customer_2527,acct_big_merchant,472.55,2025-04-22 05:02:00
tx_4826,acct_customer_3874,acct_big_merchant,187.08,2025-03-08 13:45:00
tx_4827,acct_cycle_5,acct_cycle_1,7669.92,2025-03-19 20:49:00
tx_4828,acct_7566,acct_3626,1589.94,2025-01-25 21:13:00
tx_4829,acct_user_665,acct_mule_master,6507.31,2025-01-26 20:22:00
tx_4830,acct_cycle_3,acct_cycle_4,16769.52,2025-05-08 17:35:00
tx_4831,acct_user_140,acct_mule_master,2836.13,2025-03-17 22:13:00
tx_4832,acct_user_2607,acct_mule_master,5147.09,2025-01-17 09:20:00
tx_4833,acct_user_1491,acct_subscription,42.45,2025-02-10 22:37:00
tx_4834,acct_mule_master,acct_out_14,10891.96,2025-04-02 14:47:00
tx_4835,acct_customer_3263,acct_big_merchant,596.68,2025-05-03 04:04:00
tx_4836,acct_2469,acct_1881,754.17,2025-05-09 21:18:00
tx_4837,acct_659,acct_2517,2162.62,2025-05-06 22:54:00
tx_4838,acct_user_82,acct_subscription,23.91,2025-01-04 00:25:00
tx_4839,acct_shell_9,acct_shell_10,15937.11,2025-05-02 01:10:00
tx_4840,acct_customer_1285,acct_big_merchant,461.86,2025-03-08 02:15:00
tx_4841,acct_shell_9,acct_shell_10,17177.04,2025-02-18 01:41:00
tx_4842,acct_shell_10,acct_shell_11,13528.74,2025-03-23 14:46:00
tx_4843,acct_payroll_corp,acct_employee_227,2544.51,2025-02-17 17:54:00
tx_4844,acct_8773,acct_3390,2090.74,2025-02-16 21:51:00
tx_4845,acct_customer_3466,acct_big_merchant,213.3,2025-05-06 20:07:00
tx_4846,acct_cycle_3,acct_cycle_4,9881.74,2025-03-18 14:53:00
tx_4847,acct_3179,acct_4007,1419.43,2025-03-07 07:34:00
tx_4848,acct_user_1303,acct_subscription,41.94,2025-03-24 19:39:00
tx_4849,acct_customer_1511,acct_big_merchant,568.39,2025-02-09 08:24:00
tx_4850,acct_payroll_corp,acct_employee_447,3094.05,2025-01-08 07:52:00
tx_4851,acct_mule_master,acct_out_113,8661.33,2025-03-28 15:50:00
tx_4852,acct_mule_master,acct_out_80,5851.23,2025-03-03 05:42:00
tx_4853,acct_cycle_5,acct_cycle_1,10361.86,2025-02-04 16:41:00
tx_4854,acct_shell_3,acct_shell_4,17754.57,2025-01-18 11:50:00
tx_4855,acct_1474,acct_3670,590.78,2025-01-21 00:03:00
tx_4856,acct_mule_master,acct_out_138,7797.32,2025-02-18 05:39:00
tx_4857,acct_customer_112,acct_big_merchant,407.29,2025-01-01 20:57:00
tx_4858,acct_mule_master,acct_out_136,6262.02,2025-03-18 07:41:00
tx_4859,acct_customer_3848,acct_big_merchant,426.0,2025-04-17 12:06:00
tx_4860,acct_payroll_corp,acct_employee_787,2374.12,2025-01-26 01:58:00
tx_4861,acct_customer_107,acct_big_merchant,483.6,2025-01-14 18:58:00
tx_4862,acct_5488,acct_6086,1267.35,2025-03-18 10:37:00
tx_4863,acct_payroll_corp,acct_employee_147,1559.36,2025-02-28 05:51:00
tx_4864,acct_payroll_corp,acct_employee_103,2216.97,2025-05-13 13:06:00
tx_4865,acct_customer_3049,acct_big_merchant,263.83,2025-05-17 21:57:00
tx_4866,acct_shell_1,acct_shell_2,14337.89,2025-02-24 13:15:00
tx_4867,acct_payroll_corp,acct_employee_172,2116.04,2025-04-13 06:22:00
tx_4868,acct_customer_1910,acct_big_merchant,397.83,2025-02-26 15:24:00
tx_4869,acct_user_167,acct_mule_master,7347.91,2025-03-05 13:10:00
tx_4870,acct_user_1056,acct_subscription,14.67,2025-02-08 00:46:00
tx_4871,acct_shell_8,acct_shell_9,6474.75,2025-03-26 19:37:00
tx_4872,acct_payroll_corp,acct_employee_131,1293.53,2025-03-27 16:29:00
tx_4873,acct_user_1476,acct_mule_master,5687.06,2025-05-14 12:39:00
tx_4874,acct_user_1395,acct_mule_master,6949.54,2025-04-12 05:00:00
tx_4875,acct_cycle_4,acct_cycle_5,4423.94,2025-01-19 09:37:00
tx_4876,acct_shell_1,acct_shell_2,19583.81,2025-04-12 07:32:00
tx_4877,acct_customer_3040,acct_big_merchant,564.28,2025-05-14 00:27:00
tx_4878,acct_user_55,acct_subscription,19.64,2025-05-12 20:58:00
tx_4879,acct_cycle_2,acct_cycle_3,16139.97,2025-03-25 12:44:00
tx_4880,acct_payroll_corp,acct_employee_241,919.08,2025-03-02 21:14:00
tx_4881,acct_7897,acct_525,2243.64,2025-03-11 22:32:00
tx_4882,acct_cycle_2,acct_cycle_3,13566.0,2025-01-19 11:02:00
tx_4883,acct_payroll_corp,acct_employee_1138,1117.71,2025-01-15 20:14:00
tx_4884,acct_user_1349,acct_subscription,41.9,2025-02-18 06:38:00
tx_4885,acct_4527,acct_1837,2306.53,2025-04-22 11:13:00
tx_4886,acct_customer_706,acct_big_merchant,207.95,2025-01-25 04:26:00
tx_4887,acct_payroll_corp,acct_employee_1108,2597.47,2025-03-20 00:15:00
tx_4888,acct_shell_6,acct_shell_7,22179.43,2025-02-15 07:08:00
tx_4889,acct_payroll_corp,acct_employee_1053,3893.5,2025-04-26 14:01:00
tx_4890,acct_cycle_3,acct_cycle_4,5702.19,2025-01-30 18:24:00
tx_4891,acct_cycle_1,acct_cycle_2,7251.45,2025-03-18 05:42:00
tx_4892,acct_user_375,acct_mule_master,6474.18,2025-04-06 20:36:00
tx_4893,acct_mule_master,acct_out_1,5685.28,2025-03-12 09:43:00
tx_4894,acct_customer_3373,acct_big_merchant,388.87,2025-01-06 11:28:00
tx_4895,acct_2248,acct_3238,2322.14,2025-03-11 06:16:00
tx_4896,acct_2993,acct_5373,755.23,2025-04-10 01:54:00
tx_4897,acct_customer_2301,acct_big_merchant,408.44,2025-02-20 01:42:00
tx_4898,acct_customer_2824,acct_big_merchant,474.48,2025-01-27 22:55:00
tx_4899,acct_payroll_corp,acct_employee_672,3281.39,2025-05-05 18:27:00
tx_4900,acct_payroll_corp,acct_employee_473,2114.27,2025-01-27 21:35:00
tx_4901,acct_payroll_corp,acct_employee_1171,2297.33,2025-04-20 22:43:00
tx_4902,acct_payroll_corp,acct_employee_574,2414.84,2025-05-06 07:53:00
tx_4903,acct_2427,acct_5613,2802.97,2025-02-15 00:28:00
tx_4904,acct_user_893,acct_mule_master,6820.21,2025-02-01 19:20:00
tx_4905,acct_user_1277,acct_mule_master,1716.7,2025-04-08 03:50:00
tx_4906,acct_user_2956,acct_mule_master,4313.43,2025-01-03 06:40:00
tx_4907,acct_payroll_corp,acct_employee_542,1778.53,2025-01-02 19:38:00
tx_4908,acct_payroll_corp,acct_employee_849,2268.43,2025-02-08 07:22:00
tx_4909,acct_payroll_corp,acct_employee_10,3565.09,2025-05-03 07:55:00
tx_4910,acct_mule_master,acct_out_40,2834.04,2025-04-05 19:15:00
tx_4911,acct_payroll_corp,acct_employee_1013,2479.79,2025-01-19 12:03:00
tx_4912,acct_mule_master,acct_out_189,9758.22,2025-02-11 00:38:00
tx_4913,acct_payroll_corp,acct_employee_1148,1500.75,2025-01-18 14:22:00
tx_4914,acct_3777,acct_7117,1099.77,2025-03-13 23:55:00
tx_4915,acct_payroll_corp,acct_employee_1125,3447.51,2025-01-07 06:59:00
tx_4916,acct_customer_2046,acct_big_merchant,226.18,2025-05-11 20:03:00
tx_4917,acct_payroll_corp,acct_employee_176,3115.03,2025-02-24 11:34:00
tx_4918,acct_user_2422,acct_mule_master,6207.62,2025-05-07 04:26:00
tx_4919,acct_user_922,acct_subscription,22.52,2025-03-08 10:16:00
tx_4920,acct_user_910,acct_mule_master,4256.99,2025-01-28 02:04:00
tx_4921,acct_customer_2448,acct_big_merchant,593.62,2025-04-28 09:57:00
tx_4922,acct_mule_master,acct_out_62,7961.76,2025-04-16 16:06:00
tx_4923,acct_customer_1897,acct_big_merchant,129.86,2025-03-30 20:20:00
tx_4924,acct_user_1972,acct_mule_master,5270.88,2025-05-06 17:23:00
tx_4925,acct_user_38,acct_subscription,40.82,2025-02-18 08:55:00
tx_4926,acct_payroll_corp,acct_employee_261,1988.09,2025-04-08 02:59:00
tx_4927,acct_user_983,acct_subscription,12.77,2025-02-21 05:45:00
tx_4928,acct_payroll_corp,acct_employee_291,2540.19,2025-02-17 16:25:00
tx_4929,acct_customer_3084,acct_big_merchant,287.62,2025-05-18 02:22:00
tx_4930,acct_payroll_corp,acct_employee_667,3878.73,2025-03-19 07:07:00
tx_4931,acct_mule_master,acct_out_116,7225.13,2025-01-17 18:11:00
tx_4932,acct_cycle_2,acct_cycle_3,7989.76,2025-03-20 18:47:00
tx_4933,acct_customer_2711,acct_big_merchant,415.11,2025-01-18 16:34:00
tx_4934,acct_customer_3470,acct_big_merchant,507.8,2025-02-21 05:06:00
tx_4935,acct_payroll_corp,acct_employee_337,932.81,2025-05-17 18:17:00
tx_4936,acct_cycle_3,acct_cycle_4,13255.95,2025-03-24 18:14:00
tx_4937,acct_user_648,acct_subscription,36.3,2025-05-05 13:48:00
tx_4938,acct_shell_10,acct_shell_11,16214.89,2025-02-22 10:28:00
tx_4939,acct_customer_1389,acct_big_merchant,157.96,2025-01-17 15:04:00
tx_4940,acct_user_2575,acct_mule_master,3337.94,2025-03-15 17:35:00
tx_4941,acct_shell_6,acct_shell_7,15775.62,2025-05-01 15:54:00
tx_4942,acct_shell_10,acct_shell_11,22568.94,2025-03-06 15:50:00
tx_4943,acct_customer_1592,acct_big_merchant,241.05,2025-04-03 20:15:00
tx_4944,acct_customer_2947,acct_big_merchant,500.41,2025-03-25 13:43:00
tx_4945,acct_customer_685,acct_big_merchant,343.69,2025-01-01 00:00:00
tx_4946,acct_payroll_corp,acct_employee_796,2229.11,2025-03-10 03:38:00
tx_4947,acct_user_2007,acct_mule_master,4350.28,2025-02-21 10:31:00
tx_4948,acct_shell_6,acct_shell_7,19050.12,2025-03-28 19:17:00
tx_4949,acct_mule_master,acct_out_48,5675.83,2025-03-23 08:55:00
tx_4950,acct_mule_master,acct_out_44,10936.69,2025-02-21 11:36:00
tx_4951,acct_user_2989,acct_mule_master,3806.09,2025-01-02 22:26:00
tx_4952,acct_customer_3198,acct_big_merchant,574.14,2025-03-20 01:30:00
tx_4953,acct_user_240,acct_mule_master,5743.52,2025-03-08 18:03:00
tx_4954,acct_shell_6,acct_shell_7,6549.31,2025-01-09 22:26:00
tx_4955,acct_cycle_3,acct_cycle_4,12599.51,2025-02-01 13:15:00
tx_4956,acct_user_1895,acct_subscription,26.21,2025-04-09 17:44:00
tx_4957,acct_cycle_5,acct_cycle_1,7993.92,2025-04-07 09:37:00
tx_4958,acct_cycle_4,acct_cycle_5,6555.46,2025-04-11 19:20:00
tx_4959,acct_shell_2,acct_shell_3,15244.31,2025-02-03 00:46:00
tx_4960,acct_shell_3,acct_shell_4,6364.08,2025-05-12 20:12:00
tx_4961,acct_cycle_2,acct_cycle_3,7464.37,2025-02-25 13:28:00
tx_4962,acct_payroll_corp,acct_employee_200,1640.94,2025-01-23 14:21:00
tx_4963,acct_user_87,acct_subscription,45.5,2025-02-21 03:54:00
tx_4964,acct_shell_5,acct_shell_6,9435.06,2025-04-20 07:34:00
tx_4965,acct_user_307,acct_subscription,48.62,2025-02-23 12:43:00
tx_4966,acct_shell_9,acct_shell_10,19941.98,2025-02-18 15:02:00
tx_4967,acct_cycle_4,acct_cycle_5,12165.46,2025-04-25 15:05:00
tx_4968,acct_mule_master,acct_out_176,11398.62,2025-03-04 01:26:00
tx_4969,acct_user_2701,acct_mule_master,6259.73,2025-04-11 01:31:00
tx_4970,acct_cycle_2,acct_cycle_3,11749.97,2025-01-02 02:30:00
tx_4971,acct_shell_3,acct_shell_4,16671.71,2025-01-30 03:11:00
tx_4972,acct_user_1358,acct_mule_master,3634.34,2025-01-03 21:22:00
tx_4973,acct_cycle_5,acct_cycle_1,13098.97,2025-03-31 18:47:00
tx_4974,acct_user_1048,acct_mule_master,6356.96,2025-04-30 02:25:00
tx_4975,acct_8778,acct_145,2966.09,2025-04-18 04:36:00
tx_4976,acct_customer_188,acct_big_merchant,251.25,2025-04-15 10:30:00
tx_4977,acct_user_2137,acct_mule_master,3510.74,2025-01-28 20:21:00
tx_4978,acct_mule_master,acct_out_9,2170.4,2025-03-16 10:19:00
tx_4979,acct_user_491,acct_subscription,18.19,2025-04-03 00:38:00
tx_4980,acct_user_1441,acct_mule_master,6526.36,2025-01-26 16:57:00
tx_4981,acct_user_633,acct_subscription,44.61,2025-01-11 00:36:00
tx_4982,acct_user_103,acct_subscription,11.36,2025-03-03 05:28:00
tx_4983,acct_customer_2222,acct_big_merchant,593.24,2025-02-26 04:40:00
tx_4984,acct_8395,acct_2465,1662.84,2025-01-19 22:38:00
tx_4985,acct_customer_552,acct_big_merchant,280.9,2025-04-27 02:04:00
tx_4986,acct_user_1129,acct_subscription,31.67,2025-02-27 16:31:00
tx_4987,acct_user_1731,acct_mule_master,7954.98,2025-04-14 06:28:00
tx_4988,acct_868,acct_1657,107.51,2025-01-29 01:22:00
tx_4989,acct_1662,acct_7951,2801.3,2025-02-11 11:26:00
tx_4990,acct_cycle_2,acct_cycle_3,10787.99,2025-03-02 14:13:00
tx_4991,acct_user_1918,acct_mule_master,5793.76,2025-03-09 17:29:00
tx_4992,acct_user_2407,acct_mule_master,3790.54,2025-02-17 19:53:00
tx_4993,acct_mule_master,acct_out_42,8640.27,2025-02-26 09:40:00
tx_4994,acct_user_2590,acct_mule_master,7857.49,2025-05-03 03:48:00
tx_4995,acct_user_1015,acct_subscription,38.85,2025-01-20 00:48:00
tx_4996,acct_cycle_2,acct_cycle_3,18213.66,2025-04-26 00:45:00
tx_4997,acct_cycle_5,acct_cycle_1,16644.22,2025-04-27 13:28:00
tx_4998,acct_user_1668,acct_subscription,48.56,2025-01-09 20:12:00
tx_4999,acct_mule_master,acct_out_5,5342.91,2025-01-07 05:22:00
tx_5000,acct_payroll_corp,acct_employee_1044,1773.33,2025-03-23 15:36:00
tx_5001,acct_shell_7,acct_shell_8,9814.38,2025-02-27 13:58:00
tx_5002,acct_customer_1770,acct_big_merchant,136.67,2025-05-09 16:52:00
tx_5003,acct_mule_master,acct_out_57,2502.64,2025-05-05 19:01:00
tx_5004,acct_shell_4,acct_shell_5,15267.89,2025-01-09 10:57:00
tx_5005,acct_payroll_corp,acct_employee_40,1103.74,2025-04-03 13:05:00
tx_5006,acct_user_1408,acct_mule_master,2883.95,2025-05-09 07:29:00
tx_5007,acct_cycle_3,acct_cycle_4,11881.33,2025-03-29 15:58:00
tx_5008,acct_customer_1196,acct_big_merchant,294.47,2025-04-06 03:47:00
tx_5009,acct_user_1403,acct_mule_master,5971.23,2025-01-27 09:17:00
tx_5010,acct_shell_9,acct_shell_10,16559.17,2025-05-11 08:04:00
tx_5011,acct_shell_1,acct_shell_2,22766.93,2025-02-16 11:11:00
tx_5012,acct_user_719,acct_subscription,24.45,2025-04-16 17:44:00
tx_5013,acct_cycle_5,acct_cycle_1,13817.24,2025-01-10 20:50:00
tx_5014,acct_user_1081,acct_subscription,22.92,2025-05-18 23:33:00
tx_5015,acct_user_1572,acct_mule_master,7439.49,2025-01-02 19:04:00
tx_5016,acct_user_1285,acct_subscription,14.04,2025-01-10 11:37:00
tx_5017,acct_shell_5,acct_shell_6,9526.73,2025-01-14 22:03:00
tx_5018,acct_user_2649,acct_mule_master,3128.16,2025-01-08 12:39:00
tx_5019,acct_user_1466,acct_mule_master,1815.8,2025-04-09 17:56:00
tx_5020,acct_2016,acct_3685,233.85,2025-03-13 16:23:00
tx_5021,acct_shell_8,acct_shell_9,5390.55,2025-04-19 08:56:00
tx_5022,acct_cycle_2,acct_cycle_3,6676.6,2025-01-05 05:20:00
tx_5023,acct_shell_8,acct_shell_9,8684.98,2025-04-12 20:43:00
tx_5024,acct_payroll_corp,acct_employee_595,2737.06,2025-02-02 23:01:00
tx_5025,acct_8772,acct_5252,2000.76,2025-02-09 19:45:00
tx_5026,acct_shell_10,acct_shell_11,22275.17,2025-02-07 02:15:00
tx_5027,acct_payroll_corp,acct_employee_709,1476.47,2025-02-11 19:49:00
tx_5028,acct_customer_3954,acct_big_merchant,408.74,2025-02-18 03:55:00
tx_5029,acct_user_1480,acct_subscription,47.92,2025-04-28 20:30:00
tx_5030,acct_customer_1166,acct_big_merchant,378.67,2025-04-07 00:59:00
tx_5031,acct_customer_3839,acct_big_merchant,297.43,2025-04-15 02:43:00
tx_5032,acct_user_232,acct_mule_master,8656.23,2025-02-07 18:23:00
tx_5033,acct_payroll_corp,acct_employee_812,1040.68,2025-02-24 14:44:00
tx_5034,acct_3700,acct_2421,2262.46,2025-03-31 06:10:00
tx_5035,acct_user_605,acct_mule_master,5822.69,2025-02-28 02:55:00
tx_5036,acct_cycle_1,acct_cycle_2,8756.1,2025-04-14 14:00:00
tx_5037,acct_user_2333,acct_mule_master,6212.4,2025-01-16 01:34:00
tx_5038,acct_shell_3,acct_shell_4,11420.33,2025-02-13 10:00:00
tx_5039,acct_shell_5,acct_shell_6,23576.05,2025-01-18 17:46:00
tx_5040,acct_user_1440,acct_subscription,42.33,2025-04-05 19:24:00
tx_5041,acct_user_2929,acct_mule_master,5547.04,2025-01-27 17:24:00
tx_5042,acct_payroll_corp,acct_employee_794,1288.71,2025-02-26 05:13:00
tx_5043,acct_cycle_4,acct_cycle_5,18117.1,2025-05-11 14:17:00
tx_5044,acct_3750,acct_4342,121.63,2025-03-10 09:22:00
tx_5045,acct_user_1759,acct_mule_master,4059.61,2025-02-16 00:47:00
tx_5046,acct_mule_master,acct_out_164,10403.93,2025-04-13 18:32:00
tx_5047,acct_shell_5,acct_shell_6,10080.46,2025-03-20 09:28:00
tx_5048,acct_customer_1607,acct_big_merchant,460.92,2025-02-05 05:14:00
tx_5049,acct_user_786,acct_mule_master,6395.61,2025-03-25 21:43:00
tx_5050,acct_payroll_corp,acct_employee_36,1304.33,2025-01-02 20:35:00
tx_5051,acct_customer_2651,acct_big_merchant,310.39,2025-02-17 04:49:00
tx_5052,acct_2833,acct_4102,2210.41,2025-02-06 01:32:00
tx_5053,acct_customer_3248,acct_big_merchant,111.11,2025-02-20 10:42:00
tx_5054,acct_user_606,acct_subscription,45.17,2025-04-07 15:51:00
tx_5055,acct_payroll_corp,acct_employee_934,1669.92,2025-01-08 03:03:00
tx_5056,acct_cycle_5,acct_cycle_1,18015.59,2025-02-11 20:37:00
tx_5057,acct_payroll_corp,acct_employee_958,914.78,2025-03-17 12:31:00
tx_5058,acct_3452,acct_8824,1186.63,2025-01-19 16:08:00
tx_5059,acct_8425,acct_256,2585.76,2025-03-09 14:43:00
tx_5060,acct_customer_1207,acct_big_merchant,516.86,2025-05-13 22:50:00
tx_5061,acct_mule_master,acct_out_151,3750.73,2025-04-06 13:30:00
tx_5062,acct_8682,acct_735,802.99,2025-02-08 23:36:00
tx_5063,acct_user_13,acct_mule_master,6635.26,2025-02-18 21:54:00
tx_5064,acct_customer_1647,acct_big_merchant,537.82,2025-03-24 07:48:00
tx_5065,acct_user_850,acct_subscription,32.66,2025-03-13 02:52:00
tx_5066,acct_4454,acct_3387,804.75,2025-05-05 11:06:00
tx_5067,acct_user_1159,acct_subscription,45.98,2025-05-15 23:51:00
tx_5068,acct_shell_5,acct_shell_6,24009.84,2025-03-14 13:51:00
tx_5069,acct_payroll_corp,acct_employee_99,2749.59,2025-01-18 01:49:00
tx_5070,acct_cycle_4,acct_cycle_5,16256.24,2025-02-14 21:41:00
